id,listing_id,source_name,price,surface,rooms,city,region,zone,transaction_type,property_type,scraped_at,change_type,price_delta,price_delta_pct,reliability_score
1,93613420-d02a-4bfa-b8b8-174d9bc9d180,aqari,,,,Tunis,TUNIS,north,Sale,Other,2026-03-23T17:33:01.852907,new,,,20
3,verdar_129894,verdar,620000.0,,,Boumhel,,,Sale,Land,2026-03-23T17:41:57.423457,new,,,25
4,verdar_129904,verdar,345000.0,,,Boumhel,,,Sale,Apartment,2026-03-23T17:42:17.786107,new,,,25
7,verdar_107846,verdar,105000.0,,,Boumhel,,,Sale,Land,2026-03-23T17:42:27.019357,new,,,25
13,verdar_97543,verdar,980000.0,,,Bélair Boumhel,,,Sale,Land,2026-03-23T17:42:31.824501,new,,,30
12,verdar_91041,verdar,880000.0,,,Hammam Chat,BEN AROUS,north,Sale,Land,2026-03-23T17:42:42.831066,new,,,40
11,verdar_92821,verdar,399000.0,,,Boumhel Cité El Bahri,,,Sale,Land,2026-03-23T17:42:51.473719,new,,,15
10,verdar_124576,verdar,1300.0,,,Boumhel Belair,,,Rent,Villa,2026-03-23T17:43:00.688185,new,,,15
9,verdar_124713,verdar,3000400.0,,,Hammam Chatt Pour Une Location Estivale Ou Par Nuitée,BEN AROUS,north,Rent,Land,2026-03-23T17:43:04.331804,new,,,20
6,verdar_127969,verdar,1300.0,,,Boumhel,,,Rent,Apartment,2026-03-23T17:43:17.783720,new,,,25
8,verdar_124362,verdar,1900.0,,,Nouvelle Médina,,,Rent,Villa,2026-03-23T17:43:26.658830,new,,,30
5,verdar_124421,verdar,2200.0,,,Ezzahra,BEN AROUS,north,Rent,Commercial,2026-03-23T17:43:30.785929,new,,,40
2,verdar_124672,verdar,750.0,,,Boumhel Et Pas- De- Porte 22Md,,,Rent,Commercial,2026-03-23T17:43:41.509297,new,,,15
37,affare_259035,affare,2.0,152.0,,Sidi Abdelhamid,SOUSSE,east,Sale,Land,2026-03-23T18:47:41.814344,new,,,60
39,affare_259032,affare,259032.0,76.0,,Khezema,,,Rent,Commercial,2026-03-23T18:48:10.542717,new,,,35
36,affare_259034,affare,259034.0,,4.0,Cité Riadh,,,Sale,Land,2026-03-23T18:48:17.067160,new,,,65
42,affare_259036,affare,2.0,92.0,2.0,Cité Rayhanne,,,Sale,Apartment,2026-03-23T18:48:23.998920,new,,,45
43,affare_259033,affare,2.0,73.0,2.0,Sousse Avec Place De Parking,SOUSSE,east,Sale,Commercial,2026-03-23T18:48:31.373805,new,,,75
34,affare_259030,affare,259030.0,506.0,,,,,Sale,Land,2026-03-23T18:48:36.159629,new,,,30
38,affare_259037,affare,2.0,106.0,2.0,Khezema,,,Sale,Apartment,2026-03-23T18:48:40.715358,new,,,45
35,affare_259038,affare,1.0,5400.0,,Sidi Bouali Près De L'Autoroute Et Gp1,,,Sale,Land,2026-03-23T18:48:47.007647,new,,,25
40,affare_259031,affare,259031.0,606.0,,,,,Sale,Land,2026-03-23T18:48:52.584257,new,,,30
41,affare_259029,affare,259029.0,178.0,,,,,Sale,Commercial,2026-03-23T18:48:58.310856,new,,,35
32,affare_259028,affare,,,2.0,,,,Rent,Apartment,2026-03-23T18:49:04.103767,new,,,10
25,affare_259027,affare,259027.0,,,Chott Mariem,,,Sale,Land,2026-03-23T18:49:10.075168,new,,,30
26,affare_259026,affare,2.0,90.0,2.0,Soviva Chott Mariem,,,Sale,Apartment,2026-03-23T18:49:24.440189,new,,,50
29,affare_259025,affare,3.0,14.0,3.0,La Marsa Zvl1567,TUNIS,north,Rent,Villa,2026-03-23T18:49:31.015011,new,,,70
27,affare_259024,affare,3717.0,400.0,2.0,,,,Rent,Villa,2026-03-23T18:49:37.339793,new,,,55
33,affare_259021,affare,2.0,85.0,2.0,Bouhsina El Ghazali,,,Sale,Apartment,2026-03-23T18:49:42.275337,new,,,45
30,affare_259022,affare,2.0,100.0,2.0,Sahloul 3,,,Sale,Apartment,2026-03-23T18:49:49.098971,new,,,60
28,affare_259023,affare,3.0,399.0,,,,,Sale,Land,2026-03-23T18:49:55.134776,new,,,10
20,affare_238972,affare,2.0,98.0,2.0,La Marsa,TUNIS,north,Sale,Apartment,2026-03-23T18:50:00.215387,new,,,75
23,affare_246045,affare,246045.0,500.0,,Gammarth Supérieur,,,Sale,Land,2026-03-23T18:50:07.317836,new,,,70
17,affare_254300,affare,2.0,140.0,2.0,,,,Sale,Villa,2026-03-23T18:50:15.482619,new,,,50
15,affare_257742,affare,3.0,,3.0,,,,Rent,Villa,2026-03-23T18:50:21.679766,new,,,10
31,affare_259019,affare,259019.0,170.0,3.0,Hammem Sousse,SOUSSE,east,Sale,Villa,2026-03-23T18:50:24.719623,new,,,90
24,affare_259018,affare,3.0,153.0,3.0,Sahloul 4 Avec Place De Parking,,,Rent,Apartment,2026-03-23T18:50:31.409701,new,,,50
14,affare_154525,affare,2.0,80.0,3.0,,,,Sale,Villa,2026-03-23T18:50:37.677573,new,,,50
19,affare_233390,affare,4082.0,408.0,,,,,Sale,Land,2026-03-23T18:50:44.895600,new,,,10
21,affare_209759,affare,2.0,60.0,3.0,,,,Sale,Apartment,2026-03-23T18:50:50.019764,new,,,50
18,affare_247865,affare,247865.0,180.0,4.0,,,,Sale,Villa,2026-03-23T18:50:55.483794,new,,,70
22,affare_231619,affare,2.0,80.0,3.0,,,,Sale,Apartment,2026-03-23T18:51:02.241097,new,,,50
16,affare_253130,affare,8702.0,870.0,,,,,Sale,Land,2026-03-23T18:51:08.497624,new,,,10
58,affare_248365,affare,185000.0,,,Bir Mchergua,ZAGHOUAN,north,Sale,Land,2026-03-24T10:24:44.101421,new,,,70
46,affare_248364,affare,350000.0,,,Bir Mchergua,ZAGHOUAN,north,Sale,Land,2026-03-24T10:25:18.501761,new,,,70
51,affare_243820,affare,65000.0,10000.0,,Bir Mchergua,ZAGHOUAN,north,Sale,Land,2026-03-24T10:25:30.733264,new,,,55
53,affare_241005,affare,175000.0,,,Bir Mchergua,ZAGHOUAN,north,Sale,Land,2026-03-24T10:25:41.406104,new,,,70
50,affare_221112,affare,,,,El Fahs,ZAGHOUAN,north,Sale,Land,2026-03-24T10:25:49.665608,new,,,30
47,affare_241011,affare,245000.0,,,Bir Mchergua,ZAGHOUAN,north,Sale,Land,2026-03-24T10:25:55.786825,new,,,70
67,affare_259050,affare,1050.0,580.0,4.0,Hammamet Sud,NABEUL,north,Sale,Land,2026-03-24T10:26:02.273430,new,,,80
70,affare_259047,affare,1300.0,1200.0,,Sousse Riadh,SOUSSE,east,Sale,Land,2026-03-24T10:26:19.217419,new,,,65
72,affare_259051,affare,2300.0,6714.0,,Grombalia,NABEUL,north,Sale,Land,2026-03-24T10:26:32.736686,new,,,55
71,affare_259049,affare,300000.0,620.0,,Route El Ain,SFAX,east,Sale,Land,2026-03-24T10:26:39.734162,new,,,85
69,affare_259046,affare,410000.0,811.0,,Route El Ain,SFAX,east,Sale,Land,2026-03-24T10:26:52.957815,new,,,85
64,affare_259048,affare,740000.0,400.0,4.0,Hammamet Sud,NABEUL,north,Sale,Land,2026-03-24T10:27:01.219884,new,,,100
45,affare_1737,affare,680000.0,1430.0,,Route El Ain,SFAX,east,Sale,Land,2026-03-24T10:27:17.090513,new,,,85
65,affare_30000,affare,120.0,,,Sousse Sidi Abdelhamid,SOUSSE,east,Sale,Land,2026-03-24T10:27:23.998741,new,,,50
66,affare_259041,affare,260000.0,364.0,4.0,Akouda,SOUSSE,east,Sale,Land,2026-03-24T10:27:30.749246,new,,,100
68,affare_259042,affare,,130.0,3.0,Sousse Jawhara,SOUSSE,east,Sale,Apartment,2026-03-24T10:27:39.037710,new,,,80
73,affare_259043,affare,720000.0,500.0,3.0,Hammamet Sud,NABEUL,north,Sale,Villa,2026-03-24T10:27:48.493412,new,,,100
63,affare_258711,affare,1500.0,70.0,1.0,Menzah,ARIANA,north,Rent,Apartment,2026-03-24T10:27:57.174317,new,,,90
55,affare_257705,affare,1600.0,120.0,2.0,Ennasr,ARIANA,north,Rent,Apartment,2026-03-24T10:28:08.417504,new,,,90
59,affare_256718,affare,780000.0,500.0,7.0,Ghazela,ARIANA,north,Sale,Land,2026-03-24T10:28:23.153725,new,,,100
60,affare_257399,affare,1320.0,70.0,1.0,Ennasr,ARIANA,north,Rent,Apartment,2026-03-24T10:28:30.210227,new,,,90
57,affare_255747,affare,560000.0,148.0,3.0,Les Berges Du Lac,TUNIS,north,Sale,Commercial,2026-03-24T10:28:36.157160,new,,,100
56,affare_253257,affare,600000.0,865.0,2.0,Kalâat El Andalous,ARIANA,north,Sale,Land,2026-03-24T10:28:41.386313,new,,,100
49,affare_240053,affare,225000.0,60.0,1.0,Ennasr,ARIANA,north,Sale,Apartment,2026-03-24T10:28:47.733107,new,,,100
44,affare_223096,affare,78000.0,312.0,,Hammamet Sud,NABEUL,north,Sale,Land,2026-03-24T10:28:52.289737,new,,,85
62,affare_257768,affare,1100.0,70.0,,Sousse Médina,SOUSSE,east,Sale,Commercial,2026-03-24T10:28:57.957882,new,,,70
54,affare_257858,affare,2300.0,200.0,,Sousse Médina,SOUSSE,east,Sale,Commercial,2026-03-24T10:29:03.521603,new,,,70
61,affare_256542,affare,460000.0,180.0,3.0,Akouda,SOUSSE,east,Sale,Other,2026-03-24T10:29:11.412913,new,,,100
48,affare_224230,affare,1800.0,230.0,3.0,Akouda,SOUSSE,east,Sale,Apartment,2026-03-24T10:29:16.224852,new,,,80
52,affare_228212,affare,1500.0,100.0,2.0,Hammam Sousse,SOUSSE,east,Sale,Apartment,2026-03-24T10:29:22.096343,new,,,80
75,affare_259053,affare,850000.0,500.0,3.0,Akouda,SOUSSE,east,Sale,Villa,2026-03-24T11:40:21.735855,new,,,100
76,affare_259054,affare,750000.0,587.0,4.0,Hammamet Sud,NABEUL,north,Sale,Land,2026-03-24T11:40:30.446504,new,,,100
74,affare_259052,affare,820000.0,540.0,4.0,Hammamet Sud,NABEUL,north,Sale,Land,2026-03-24T11:40:35.921393,new,,,100
83,affare_259061,affare,730000.0,350.0,4.0,Hammamet Sud,NABEUL,north,Sale,Villa,2026-03-24T12:17:50.197685,new,,,100
77,affare_259060,affare,760000.0,750.0,4.0,Hammamet Sud,NABEUL,north,Sale,Land,2026-03-24T12:18:19.875191,new,,,100
82,affare_259058,affare,890000.0,500.0,4.0,Hammamet Sud,NABEUL,north,Sale,Villa,2026-03-24T12:18:27.800868,new,,,100
78,affare_259057,affare,860000.0,800.0,3.0,Hammamet Sud,NABEUL,north,Sale,Villa,2026-03-24T12:18:35.596570,new,,,100
79,affare_259059,affare,1050.0,700.0,4.0,Hammamet Sud,NABEUL,north,Sale,Land,2026-03-24T12:18:44.522126,new,,,80
81,affare_259055,affare,760000.0,220.0,3.0,Hammamet,NABEUL,north,Sale,Villa,2026-03-24T12:18:52.965558,new,,,100
80,affare_259056,affare,170000.0,95.0,2.0,Hammamet,NABEUL,north,Sale,Apartment,2026-03-24T12:19:02.079981,new,,,100
303,century21_66ed816f387a,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:24:49.135934,new,,,25
479,century21_c7f2e04b01c0,century21,,,,El Menzah,ARIANA,north,Sale,Commercial,2026-03-24T12:25:02.031427,new,,,25
260,century21_5111d5dc5fea,century21,,,,Gammarth,TUNIS,north,Sale,Apartment,2026-03-24T12:25:14.954707,new,,,25
116,century21_117d78a44d48,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:25:28.324832,new,,,20
93,century21_03c93edcedb8,century21,,,,Ain Zaghouan,TUNIS,north,Sale,Apartment,2026-03-24T12:25:34.987382,new,,,25
339,century21_7c20e31eae96,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:25:47.779319,new,,,25
567,century21_f521ab4e9e21,century21,,,,Cite El Khadra,TUNIS,north,Sale,Apartment,2026-03-24T12:26:14.584620,new,,,25
191,century21_348d3180e07b,century21,,,,Ennasr,ARIANA,north,Sale,Apartment,2026-03-24T12:26:21.025235,new,,,20
217,century21_42260c34c5da,century21,,,,Aouina,TUNIS,north,Sale,Apartment,2026-03-24T12:26:43.934275,new,,,25
565,century21_f9dee0ee3ac8,century21,,,,Ennasr,ARIANA,north,Sale,Villa,2026-03-24T12:26:49.789562,new,,,25
232,century21_48c58b99c641,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:26:56.798242,new,,,25
526,century21_e3276bb58790,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:27:09.190028,new,,,25
410,century21_9ea4d1e31d61,century21,,,,Hammamet,NABEUL,north,Sale,Villa,2026-03-24T12:27:20.745153,new,,,25
175,century21_323a0986bf3a,century21,,,,Mnihla,ARIANA,north,Sale,Villa,2026-03-24T12:27:32.907858,new,,,25
514,century21_de42e2c2f37f,century21,,,,El Menzah,ARIANA,north,Sale,Land,2026-03-24T12:27:47.663980,new,,,25
517,century21_d996c5e1e837,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:28:08.799159,new,,,25
458,century21_bd763bd2bef0,century21,,,,Aouina,TUNIS,north,Sale,Apartment,2026-03-24T12:28:33.716983,new,,,20
392,century21_98a67292a7cd,century21,,,,Aouina,TUNIS,north,Sale,Apartment,2026-03-24T12:28:47.277074,new,,,25
323,century21_756e82d9bb3b,century21,,,,Raoued,ARIANA,north,Sale,Apartment,2026-03-24T12:29:00.119092,new,,,25
449,century21_b72f877d814c,century21,,,,Gammarth,TUNIS,north,Sale,Apartment,2026-03-24T12:29:11.940323,new,,,20
100,century21_06c58998e013,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:29:31.766748,new,,,25
325,century21_781d74614b9f,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Commercial,2026-03-24T12:29:58.144943,new,,,25
545,century21_ec133e434570,century21,,,,El Menzah,ARIANA,north,Sale,Commercial,2026-03-24T12:30:29.616807,new,,,20
409,century21_a1c179145a7d,century21,,,,Mnihla,ARIANA,north,Sale,Apartment,2026-03-24T12:30:35.068647,new,,,25
165,century21_29a98f100e00,century21,,,,El Menzah,ARIANA,north,Sale,Villa,2026-03-24T12:31:00.727700,new,,,25
277,century21_5bd2ca303bbf,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:31:09.928142,new,,,25
164,century21_301919c5622c,century21,,,,Gammarth,TUNIS,north,Sale,Apartment,2026-03-24T12:31:20.704085,new,,,25
462,century21_bb9e7d54a5c5,century21,,,,La Marsa,TUNIS,north,Sale,Apartment,2026-03-24T12:31:26.445073,new,,,25
453,century21_b48f2079acdb,century21,,,,Ennasr,ARIANA,north,Sale,Apartment,2026-03-24T12:31:38.109431,new,,,25
203,century21_399e190c1aab,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:31:43.778203,new,,,25
87,century21_0027ce442d20,century21,,,,Hammamet,NABEUL,north,Sale,Villa,2026-03-24T12:32:00.890340,new,,,25
240,century21_4b02b4e15188,century21,,,,Aouina,TUNIS,north,Sale,Commercial,2026-03-24T12:32:10.296841,new,,,20
311,century21_6d854c28ccad,century21,,,,Mnihla,ARIANA,north,Sale,Apartment,2026-03-24T12:32:28.234646,new,,,25
301,century21_6835a1029b1e,century21,,,,Ennasr,ARIANA,north,Sale,Apartment,2026-03-24T12:32:35.368126,new,,,20
504,century21_d56a438d4c46,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Commercial,2026-03-24T12:32:42.435121,new,,,20
540,century21_e6c219155011,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:32:48.714965,new,,,25
515,century21_d8c2802b3d58,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:33:11.833640,new,,,25
182,century21_3317a93cc234,century21,,,,Nabeul,NABEUL,north,Sale,Villa,2026-03-24T12:33:34.076540,new,,,20
328,century21_79c05035778c,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Apartment,2026-03-24T12:33:40.229647,new,,,25
577,century21_fcfea98f929e,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Commercial,2026-03-24T12:33:54.741759,new,,,25
475,century21_c82cde1ea907,century21,,,,Kalaa Essghira,SOUSSE,east,Sale,Land,2026-03-24T12:34:01.087073,new,,,20
231,century21_455946eedb91,century21,,,,Kalaa Essghira,SOUSSE,east,Sale,Land,2026-03-24T12:34:08.700841,new,,,20
520,century21_dc0c7c392e3c,century21,,,,Kalaa Essghira,SOUSSE,east,Sale,Land,2026-03-24T12:34:14.682786,new,,,20
138,century21_1cc124869d3c,century21,,,,Ennasr,ARIANA,north,Sale,Apartment,2026-03-24T12:34:21.279177,new,,,25
110,century21_1034d26c3d2b,century21,,,,La Soukra,ARIANA,north,Sale,Villa,2026-03-24T12:34:26.860487,new,,,25
450,century21_b9da3a56c371,century21,,,,La Soukra,ARIANA,north,Sale,Land,2026-03-24T12:34:38.231129,new,,,20
220,century21_43de84c63f1a,century21,,,,La Soukra,ARIANA,north,Sale,Land,2026-03-24T12:35:00.090418,new,,,25
344,century21_7ec361936ec1,century21,,,,Ariana Ville,ARIANA,north,Sale,Apartment,2026-03-24T12:35:05.249770,new,,,25
387,century21_96d230cd3f3a,century21,,,,El Menzah,TUNIS,north,Sale,Land,2026-03-24T12:35:15.035677,new,,,25
379,century21_8c94c982120f,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:35:28.046806,new,,,25
334,century21_7a3cb91b277d,century21,,,,La Soukra,ARIANA,north,Sale,Land,2026-03-24T12:35:35.272105,new,,,25
417,century21_a4cd98821e4d,century21,,,,Ain Zaghouan,TUNIS,north,Sale,Villa,2026-03-24T12:35:48.844961,new,,,25
171,century21_2b7128069939,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:36:00.942916,new,,,25
224,century21_48d7fd5f468a,century21,,,,Gammarth,TUNIS,north,Sale,Villa,2026-03-24T12:36:13.715561,new,,,25
313,century21_6fd33c2263ab,century21,,,,Jardins D'El Menzah,ARIANA,north,Sale,Apartment,2026-03-24T12:36:21.331834,new,,,25
559,century21_f33bd8ade83f,century21,,,,La Marsa,TUNIS,north,Sale,Apartment,2026-03-24T12:36:54.918328,new,,,25
234,century21_4a769158cac2,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:37:05.237976,new,,,25
295,century21_683bdd2cc312,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Land,2026-03-24T12:37:11.410821,new,,,25
429,century21_afbba0d454ff,century21,,,,La Marsa,TUNIS,north,Sale,Villa,2026-03-24T12:37:19.156938,new,,,25
470,century21_c346b130c69d,century21,,,,Aouina,TUNIS,north,Sale,Apartment,2026-03-24T12:37:32.958784,new,,,25
254,century21_50a847604d7c,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:38:01.479058,new,,,20
327,century21_789146430df3,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:38:25.024811,new,,,20
307,century21_6e681489a461,century21,,,,El Kram,TUNIS,north,Sale,Land,2026-03-24T12:38:32.651111,new,,,25
226,century21_45b1a02669b7,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:38:47.442123,new,,,25
211,century21_3d40f647ef38,century21,,,,Ariana Ville,ARIANA,north,Sale,Commercial,2026-03-24T12:38:54.681180,new,,,25
533,century21_de6f012cd678,century21,,,,El Menzah,TUNIS,north,Sale,Commercial,2026-03-24T12:39:07.998372,new,,,25
284,century21_634063f0598a,century21,,,,El Menzah,ARIANA,north,Sale,Villa,2026-03-24T12:39:28.763397,new,,,25
547,century21_eca19f1958e3,century21,,,,Hammamet,NABEUL,north,Sale,Land,2026-03-24T12:39:46.323248,new,,,20
267,century21_5633c68db875,century21,,,,Ain Zaghouan,TUNIS,north,Sale,Apartment,2026-03-24T12:39:55.891131,new,,,25
364,century21_86942b73fbcf,century21,,,,Mnihla,ARIANA,north,Sale,Apartment,2026-03-24T12:40:16.391804,new,,,25
296,century21_6c697f88f16a,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:40:23.965724,new,,,25
118,century21_129a726b0a24,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Villa,2026-03-24T12:40:31.644277,new,,,25
472,century21_bf926b86995c,century21,,,,Mnihla,ARIANA,north,Sale,Land,2026-03-24T12:40:39.579724,new,,,25
402,century21_9bbc7470bfb3,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:40:45.821154,new,,,25
441,century21_b0eb189339f8,century21,,,,Nabeul,NABEUL,north,Sale,Villa,2026-03-24T12:40:53.422624,new,,,25
168,century21_283146c5e295,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Commercial,2026-03-24T12:41:00.879077,new,,,20
400,century21_9b5af356af02,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:41:19.923409,new,,,25
223,century21_446a679ce31f,century21,,,,Jardins D'El Menzah,ARIANA,north,Sale,Apartment,2026-03-24T12:41:38.380421,new,,,25
201,century21_3a705557f848,century21,,,,La Soukra,ARIANA,north,Sale,Commercial,2026-03-24T12:41:56.105802,new,,,20
491,century21_ce386f5348f2,century21,,,,El Menzah,TUNIS,north,Sale,Commercial,2026-03-24T12:42:02.926042,new,,,20
535,century21_e5b823de522f,century21,,,,La Marsa,TUNIS,north,Sale,Land,2026-03-24T12:42:12.422670,new,,,25
246,century21_4f7ed59b0d73,century21,,,,Gammarth,TUNIS,north,Sale,Land,2026-03-24T12:42:18.629971,new,,,25
305,century21_6ddd941d84b6,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:42:27.300675,new,,,25
351,century21_7f0a5399e2b4,century21,,,,Ain Zaghouan,TUNIS,north,Sale,Villa,2026-03-24T12:42:33.788175,new,,,30
396,century21_9d34722db65a,century21,,,,Jardins D'El Menzah,ARIANA,north,Sale,Villa,2026-03-24T12:42:40.161314,new,,,25
237,century21_4a4184c24202,century21,,,,Beni Khalled,NABEUL,north,Sale,Land,2026-03-24T12:42:57.869379,new,,,25
183,century21_31aae087b601,century21,,,,Bab Bhar,TUNIS,north,Sale,Commercial,2026-03-24T12:43:09.686904,new,,,25
468,century21_c6474a5a2456,century21,,,,Nabeul,NABEUL,north,Sale,Land,2026-03-24T12:43:39.205401,new,,,20
157,century21_241d85dc368f,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:43:46.800078,new,,,25
195,century21_3c6dd314328c,century21,,,,Ennasr,ARIANA,north,Sale,Apartment,2026-03-24T12:43:52.478850,new,,,25
153,century21_21453b0d564b,century21,,,,El Menzah,TUNIS,north,Sale,Apartment,2026-03-24T12:43:58.172283,new,,,25
249,century21_4ee525e2ee79,century21,,,,Nabeul,NABEUL,north,Sale,Villa,2026-03-24T12:44:05.527860,new,,,25
130,century21_162d10266d98,century21,,,,Hammamet,NABEUL,north,Sale,Land,2026-03-24T12:44:42.859141,new,,,25
404,century21_9d6f9eaf4122,century21,,,,Megrine,BEN AROUS,north,Sale,Villa,2026-03-24T12:45:01.376212,new,,,25
149,century21_2000,century21,,,,La Marsa,TUNIS,north,Sale,Land,2026-03-24T12:45:13.440504,new,,,20
365,century21_8b582faccb74,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:45:26.192253,new,,,25
503,century21_d02abd4d8288,century21,,,,Cite El Khadra,TUNIS,north,Sale,Apartment,2026-03-24T12:45:43.087529,new,,,25
564,century21_f70dffb8e157,century21,,,,La Soukra,ARIANA,north,Sale,Land,2026-03-24T12:46:07.272339,new,,,20
207,century21_3e30dfca147e,century21,,,,La Soukra,ARIANA,north,Sale,Land,2026-03-24T12:46:19.019487,new,,,20
356,century21_82d0cde74c9a,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:46:41.186498,new,,,25
445,century21_b6f8fced0fd5,century21,,,,Menzel Temime,NABEUL,north,Sale,Land,2026-03-24T12:46:48.022854,new,,,20
457,century21_bd89dbaf14b8,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Villa,2026-03-24T12:47:01.827665,new,,,25
330,century21_787c22963e1a,century21,,,,La Soukra,ARIANA,north,Sale,Land,2026-03-24T12:47:08.421621,new,,,25
297,century21_68c028a02771,century21,,,,La Soukra,ARIANA,north,Sale,Villa,2026-03-24T12:47:16.634515,new,,,25
380,century21_92e6ed659740,century21,,,,Ariana Ville,ARIANA,north,Sale,Apartment,2026-03-24T12:47:23.873816,new,,,25
235,century21_4b21ebbe8ee4,century21,,,,Ain Zaghouan,TUNIS,north,Sale,Apartment,2026-03-24T12:47:51.330201,new,,,25
294,century21_66561502f479,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Villa,2026-03-24T12:48:04.483891,new,,,25
382,century21_904e83b8948a,century21,,,,Gammarth,TUNIS,north,Sale,Apartment,2026-03-24T12:48:12.130193,new,,,25
431,century21_ae400a4c8edd,century21,,,,Ain Zaghouan,TUNIS,north,Sale,Apartment,2026-03-24T12:48:19.822809,new,,,25
264,century21_53e37616a1dc,century21,,,,El Menzah,ARIANA,north,Sale,Land,2026-03-24T12:48:37.270224,new,,,25
278,century21_5b4b94141d15,century21,,,,El Menzah,TUNIS,north,Sale,Villa,2026-03-24T12:48:43.222526,new,,,25
299,century21_67d2a22be7ae,century21,,,,Cite El Khadra,TUNIS,north,Sale,Apartment,2026-03-24T12:49:02.110205,new,,,25
580,century21_fc7f9af2fe34,century21,,,,Les Berges Du Lac,TUNIS,north,Sale,Apartment,2026-03-24T12:49:28.091774,new,,,25
280,century21_5f6930bea10f,century21,,,,La Soukra,ARIANA,north,Sale,Land,2026-03-24T12:49:33.127933,new,,,25
549,century21_ec2eaed7327d,century21,,,,Nabeul,NABEUL,north,Sale,Villa,2026-03-24T12:49:38.334539,new,,,25
568,century21_f77de57bee4f,century21,,,,Gammarth,TUNIS,north,Sale,Villa,2026-03-24T12:49:45.495454,new,,,25
562,century21_f3163877fa3b,century21,,,,El Menzah,TUNIS,north,Sale,Land,2026-03-24T12:49:52.604564,new,,,20
215,century21_430a2b3e3d56,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:49:58.789616,new,,,25
390,century21_992cedccc482,century21,,,,La Soukra,ARIANA,north,Sale,Commercial,2026-03-24T12:50:06.754812,new,,,20
574,century21_fb379b24c81d,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:50:12.847146,new,,,25
466,century21_c7841bfe5cda,century21,,,,Ain Zaghouan,TUNIS,north,Sale,Villa,2026-03-24T12:50:21.613555,new,,,25
95,century21_08a2bf3ea23a,century21,,,,Gammarth,TUNIS,north,Sale,Villa,2026-03-24T12:50:58.215856,new,,,25
500,century21_d270a2e827e9,century21,,,,Ennasr,ARIANA,north,Sale,Land,2026-03-24T12:51:05.665161,new,,,20
542,century21_e5d010f4154f,century21,,,,Nabeul,NABEUL,north,Sale,Apartment,2026-03-24T12:51:12.572450,new,,,25
200,century21_39fc5f9a7f3d,century21,,,,La Soukra,ARIANA,north,Sale,Apartment,2026-03-24T12:51:56.658264,new,,,25
233,century21_4a3c491f25fd,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:52:03.563868,new,,,25
230,century21_4a1a3f49ab4f,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:52:10.262487,new,,,25
140,century21_198a658d9ee7,century21,,,,Jardins De Carthage,TUNIS,north,Sale,Apartment,2026-03-24T12:52:45.658389,new,,,25
331,century21_778bb258cbd3,century21,,,,Mannouba,MANNOUBA,,Sale,Villa,2026-03-24T12:52:56.121986,new,,,25
