ds,yhat,yhat_lower,yhat_upper
2044-08-01,-13.007537686715349,-22.97457095169047,-2.374009792949336
2044-09-01,-12.895806477334316,-23.05280490973655,-1.9502932253298426
2044-10-01,-13.61533397399961,-23.870657370660314,-2.5049115321222204
2044-11-01,-13.608190381155735,-24.12953497367742,-2.277326403343426
2044-12-01,-13.589812886895354,-24.132376795241278,-2.1158797624207035
2045-01-01,-13.90251971824895,-24.215042573725317,-2.611123322483663
2045-02-01,-13.487561056650124,-23.943534740411405,-1.9971402350831284
2045-03-01,-13.522971856199693,-23.997731810453253,-1.9634366835847803
2045-04-01,-13.743692943091144,-24.20493123921884,-2.0389989870082736
2045-05-01,-14.028116882440981,-24.619117335111437,-2.2651809931626286
2045-06-01,-13.948694208560259,-24.70184804439562,-2.26342013811394
2045-07-01,-14.12327617620949,-24.546053185806944,-2.335864994361599
2045-08-01,-14.29727609227547,-25.0603200498875,-2.510742658680956
2045-09-01,-14.2127077461114,-24.99370733994462,-2.421331424609658
2045-10-01,-14.393985079775858,-25.524163408148883,-2.4631633654627723
2045-11-01,-14.515071191586088,-25.6575071296023,-2.632522986956949
2045-12-01,-14.585621826956269,-26.051597480974948,-2.4675757001284757
2046-01-01,-14.795111926004754,-25.96808463351235,-2.489845335125458
2046-02-01,-14.547955003695721,-25.704036423064085,-2.4474422120985997
2046-03-01,-14.69019012021174,-25.977535093545043,-2.5379447394106998
