id,ipim_type,property_type,price,currency,city,municipality,region,surface,rooms,price_per_m2,latitude,longitude,reliability_score,reliability_level,is_outlier,scraped_at,last_updated
mubawab:mubawab_8241301,appartement,apartment,,TND,,,,150.0,12.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:41:14.65285+00,2026-04-09 15:38:54.183544+00
mubawab:mubawab_8242179,terrain,land,,TND,,,,266.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:51:21.539413+00,2026-04-09 15:38:52.732277+00
mubawab:mubawab_8242807,maison,villa,,TND,,,,280.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 09:03:18.789841+00,2026-04-09 15:38:53.635273+00
mubawab:mubawab_8244846,maison,villa,,TND,,,,300.0,10.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:57:33.613114+00,2026-04-09 15:38:54.67803+00
mubawab:mubawab_8245872,maison,villa,,TND,,,,500.0,6.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:47:43.43421+00,2026-04-09 15:38:51.077534+00
mubawab:mubawab_8246532,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,113.0,3.0,,36.7667,10.1833,45.0,LOW,False,2026-04-06 08:58:15.115614+00,2026-04-09 15:38:54.424996+00
mubawab:mubawab_8246599,terrain,land,,TND,,Jebel Jelloud,TUNIS,514.0,,,36.7667,10.1833,35.0,LOW,False,2026-03-27 12:51:45.595694+00,2026-04-09 15:38:54.087071+00
mubawab:mubawab_8252989,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,205.0,3.0,,36.7667,10.1833,35.0,LOW,False,2026-04-06 08:59:29.727116+00,2026-04-09 15:38:54.134769+00
mubawab:mubawab_8253811,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,129.0,4.0,,36.7667,10.1833,40.0,LOW,False,2026-03-27 05:39:30.894095+00,2026-04-09 15:38:52.372604+00
mubawab:mubawab_8254026,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,93.0,3.0,,36.7667,10.1833,35.0,LOW,False,2026-04-06 08:57:21.135734+00,2026-04-09 15:38:52.780582+00
mubawab:mubawab_8255178,appartement,apartment,,TND,,,,105.0,2.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:40:55.159296+00,2026-04-09 15:38:52.324857+00
mubawab:mubawab_8257777,appartement,apartment,,TND,,,,158.0,10.0,,33.8439408,9.400138,25.0,LOW,False,2026-04-06 08:58:25.809187+00,2026-04-09 15:38:51.531654+00
mubawab:mubawab_8260592,maison,villa,,TND,,,,,,,33.8439408,9.400138,0.0,DROP,False,2026-03-29 05:54:19.766637+00,2026-04-09 15:38:54.521593+00
mubawab:mubawab_8261527,maison,villa,,TND,,,,607.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:56:12.386592+00,2026-04-09 15:38:52.266845+00
mubawab:mubawab_8263584,terrain,land,,TND,,,,1000.0,2.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:52:27.47148+00,2026-04-09 15:38:53.574056+00
mubawab:mubawab_8266226,maison,villa,,TND,,,,262.0,15.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:47:30.908348+00,2026-04-09 15:38:53.583249+00
mubawab:mubawab_8266350,maison,villa,,TND,,,,200.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:47:48.821661+00,2026-04-09 15:38:50.883146+00
mubawab:mubawab_8267307,maison,villa,,TND,,,,250.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-29 06:01:57.496961+00,2026-04-09 15:38:52.112468+00
mubawab:mubawab_8267431,maison,villa,,TND,,,,350.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:49:28.631368+00,2026-04-09 15:38:52.681171+00
mubawab:mubawab_8268309,maison,villa,,TND,,,,117.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:14:22.048984+00,2026-04-09 15:38:51.947487+00
mubawab:mubawab_8268829,maison,villa,,TND,,,,390.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 06:00:18.536548+00,2026-04-09 15:38:55.818829+00
mubawab:mubawab_8269216,terrain,land,,TND,,,,360.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:51:16.337597+00,2026-04-09 15:38:57.610691+00
mubawab:mubawab_8269526,maison,villa,,TND,,Jebel Jelloud,TUNIS,915.0,3.0,,36.7667,10.1833,45.0,LOW,False,2026-03-29 06:01:02.294608+00,2026-04-09 15:38:57.513346+00
mubawab:mubawab_8270682,maison,villa,,TND,,,,500.0,8.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 09:03:52.10394+00,2026-04-09 15:38:55.031301+00
mubawab:mubawab_8274100,maison,villa,,TND,,,,,12.0,,33.8439408,9.400138,10.0,DROP,False,2026-03-27 12:49:38.179708+00,2026-04-09 15:38:57.454961+00
mubawab:mubawab_8275424,appartement,apartment,,TND,,,,288.0,13.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 09:01:14.168363+00,2026-04-09 15:38:55.441305+00
mubawab:mubawab_8276074,terrain,land,,TND,,,,,2.0,,33.8439408,9.400138,10.0,DROP,False,2026-03-27 12:52:22.571603+00,2026-04-09 15:38:56.071708+00
mubawab:mubawab_8276594,appartement,apartment,,TND,,,,112.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:48:53.243054+00,2026-04-09 15:38:57.238283+00
mubawab:mubawab_8276629,maison,villa,,TND,,,,440.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:55:57.229406+00,2026-04-09 15:38:55.926092+00
mubawab:mubawab_8276869,appartement,apartment,,TND,,,,201.5,20.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:39:55.31861+00,2026-04-09 15:38:58.849835+00
mubawab:mubawab_8278029,appartement,apartment,,TND,,,,102.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:42:26.562422+00,2026-04-09 15:38:55.617009+00
mubawab:mubawab_8278630,terrain,land,,TND,,,,1115.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:50:03.685772+00,2026-04-09 15:38:57.107083+00
mubawab:mubawab_8280475,terrain,land,,TND,,,,382.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:51:11.812296+00,2026-04-09 15:38:55.190779+00
mubawab:mubawab_8280515,terrain,land,,TND,,Jebel Jelloud,TUNIS,284.0,,,36.7667,10.1833,35.0,LOW,False,2026-03-27 12:51:02.308733+00,2026-04-09 15:38:55.296222+00
mubawab:mubawab_8281300,terrain,land,,TND,,,,840.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:52:17.814935+00,2026-04-09 15:38:58.258756+00
mubawab:mubawab_8281539,maison,villa,,TND,,,,538.0,8.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:57:57.572444+00,2026-04-09 15:38:55.084875+00
mubawab:mubawab_8283549,appartement,apartment,,TND,,,,110.0,7.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:35:08.779152+00,2026-04-09 15:38:56.023014+00
mubawab:mubawab_8283565,appartement,apartment,,TND,,,,39.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:44:43.224601+00,2026-04-09 15:38:57.812641+00
mubawab:mubawab_8287385,maison,villa,,TND,,Jebel Jelloud,TUNIS,380.0,6.0,,36.7667,10.1833,45.0,LOW,False,2026-03-27 08:56:31.759639+00,2026-04-09 15:38:57.861906+00
mubawab:mubawab_8287747,maison,villa,,TND,,,,130.0,2.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:56:16.811696+00,2026-04-09 15:38:54.87003+00
mubawab:mubawab_8287930,maison,villa,,TND,,,,480.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 09:03:04.994187+00,2026-04-09 15:38:58.994219+00
mubawab:mubawab_8287932,appartement,apartment,,TND,,,,100.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:41:33.734329+00,2026-04-09 15:38:58.655024+00
mubawab:mubawab_8287934,appartement,apartment,,TND,,,,95.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:41:04.180511+00,2026-04-09 15:38:54.929146+00
mubawab:mubawab_8289614,appartement,apartment,,TND,,,,136.0,10.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:39:57.69745+00,2026-04-09 15:38:57.910331+00
mubawab:mubawab_8291063,maison,villa,,TND,,Jebel Jelloud,TUNIS,300.0,4.0,,36.7667,10.1833,45.0,LOW,False,2026-03-29 05:57:47.483732+00,2026-04-09 15:38:58.363562+00
mubawab:mubawab_8292175,maison,villa,,TND,,,,550.0,6.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:55:37.608028+00,2026-04-09 15:38:55.761104+00
mubawab:mubawab_8293135,maison,villa,,TND,,,,300.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-29 06:01:12.325794+00,2026-04-09 15:38:56.419235+00
mubawab:mubawab_8293337,terrain,land,,TND,,Jebel Jelloud,TUNIS,508.0,,,36.7667,10.1833,35.0,LOW,False,2026-03-27 12:50:17.900567+00,2026-04-09 15:38:58.751506+00
mubawab:mubawab_8293385,maison,villa,,TND,,,,750.0,8.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:48:12.662583+00,2026-04-09 15:38:55.025812+00
mubawab:mubawab_8295232,maison,villa,,TND,,,,490.0,6.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:56:47.874095+00,2026-04-09 15:38:57.172849+00
mubawab:mubawab_8296977,appartement,apartment,,TND,,,,70.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:46:22.119692+00,2026-04-09 15:38:57.057763+00
mubawab:mubawab_8297021,maison,villa,,TND,,Jebel Jelloud,TUNIS,575.0,4.0,,36.7667,10.1833,45.0,LOW,False,2026-03-29 06:03:27.051582+00,2026-04-09 15:38:57.658455+00
mubawab:mubawab_8298590,maison,villa,,TND,,Jebel Jelloud,TUNIS,275.0,5.0,,36.7667,10.1833,45.0,LOW,False,2026-03-27 12:49:18.659953+00,2026-04-09 15:38:56.516013+00
mubawab:mubawab_8299021,maison,villa,,TND,,,,420.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:47:20.796051+00,2026-04-09 15:38:55.34439+00
mubawab:mubawab_8299140,appartement,apartment,,TND,,,,109.0,8.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:35:53.942672+00,2026-04-09 15:38:58.412708+00
mubawab:mubawab_8299323,maison,villa,,TND,,,,230.0,6.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:59:32.678341+00,2026-04-09 15:38:57.357362+00
mubawab:mubawab_8300185,terrain,land,,TND,,Jebel Jelloud,TUNIS,616.0,,,36.7667,10.1833,35.0,LOW,False,2026-03-27 12:53:09.184615+00,2026-04-09 15:38:54.977483+00
mubawab:mubawab_8300418,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,116.0,2.0,,36.7667,10.1833,45.0,LOW,False,2026-03-27 05:39:17.346866+00,2026-04-09 15:38:56.855241+00
mubawab:mubawab_8301345,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,73.0,1.0,,36.7667,10.1833,45.0,LOW,False,2026-03-27 05:39:40.021198+00,2026-04-09 15:38:58.510517+00
mubawab:mubawab_8301346,appartement,apartment,,TND,,,,73.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:38:28.006652+00,2026-04-09 15:38:58.703893+00
mubawab:mubawab_8301360,appartement,apartment,,TND,,,,73.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-04-06 08:57:38.703869+00,2026-04-09 15:38:56.661526+00
mubawab:mubawab_8302433,appartement,apartment,,TND,,,,134.0,7.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:52:01.767003+00,2026-04-09 15:38:55.562015+00
mubawab:mubawab_8302491,appartement,apartment,,TND,,,,68.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:39:07.100389+00,2026-04-09 15:38:56.17769+00
mubawab:mubawab_8302514,maison,villa,,TND,,,,220.0,8.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:47:15.177957+00,2026-04-09 15:38:55.974704+00
mubawab:mubawab_8302707,appartement,apartment,,TND,,,,138.0,11.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:40:28.814693+00,2026-04-09 15:38:56.46734+00
mubawab:mubawab_8303273,maison,villa,,TND,,,,900.0,8.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:41:46.566917+00,2026-04-09 15:38:55.196076+00
mubawab:mubawab_8304928,maison,villa,,TND,,,,704.0,6.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:57:38.047153+00,2026-04-09 15:38:59.090715+00
mubawab:mubawab_8305946,maison,villa,,TND,,,,121.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:56:25.875999+00,2026-04-09 15:38:57.301478+00
mubawab:mubawab_8306211,maison,villa,,TND,,,,300.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:57:01.893734+00,2026-04-09 15:38:57.959006+00
mubawab:mubawab_8306337,appartement,apartment,,TND,,,,168.0,9.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 09:00:36.074313+00,2026-04-09 15:38:57.45994+00
mubawab:mubawab_8307443,maison,villa,,TND,,,,320.0,18.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:48:21.206634+00,2026-04-09 15:38:56.807641+00
mubawab:mubawab_8307736,maison,villa,,TND,,,,856.0,11.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:49:32.364837+00,2026-04-09 15:38:55.248172+00
mubawab:mubawab_8307794,terrain,land,,TND,,,,1369.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:50:13.353525+00,2026-04-09 15:38:56.710583+00
mubawab:mubawab_8307885,appartement,apartment,,TND,,,,60.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:36:57.994207+00,2026-04-09 15:38:57.113064+00
mubawab:mubawab_8308365,appartement,apartment,,TND,,,,287.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:34:23.31109+00,2026-04-09 15:39:01.530713+00
mubawab:mubawab_8308446,appartement,apartment,,TND,Hammam Sousse,Hammam Sousse,SOUSSE,74.0,1.0,,35.8592,10.59,75.0,GOOD,False,2026-03-29 05:51:56.79928+00,2026-04-09 15:39:00.912961+00
mubawab:mubawab_8308827,maison,villa,,TND,,,,140.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 06:06:35.087416+00,2026-04-09 15:38:59.663694+00
mubawab:mubawab_8308831,appartement,apartment,,TND,,,,125.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:39:35.692271+00,2026-04-09 15:39:02.518316+00
mubawab:mubawab_8309582,maison,villa,,TND,,Jebel Jelloud,TUNIS,350.0,4.0,,36.7667,10.1833,45.0,LOW,False,2026-03-27 08:58:16.513228+00,2026-04-09 15:39:00.378908+00
mubawab:mubawab_8309594,maison,villa,,TND,,Jebel Jelloud,TUNIS,270.0,3.0,,36.7667,10.1833,40.0,LOW,False,2026-03-27 08:58:05.135131+00,2026-04-09 15:39:00.107729+00
mubawab:mubawab_8311356,appartement,apartment,,TND,,,,86.0,3.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 08:59:58.044277+00,2026-04-09 15:39:00.326885+00
mubawab:mubawab_8311576,maison,villa,,TND,,,,117.0,2.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 09:02:46.465045+00,2026-04-09 15:39:01.589671+00
mubawab:mubawab_8311728,appartement,apartment,,TND,,,,136.0,16.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 09:01:55.830253+00,2026-04-09 15:39:00.591761+00
mubawab:mubawab_8311823,appartement,apartment,,TND,,,,128.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:40:10.292995+00,2026-04-09 15:39:02.265127+00
mubawab:mubawab_8311825,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,81.0,2.0,,36.7667,10.1833,45.0,LOW,False,2026-03-29 05:45:28.992776+00,2026-04-09 15:39:00.485463+00
mubawab:mubawab_8311862,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,144.0,4.0,,36.7667,10.1833,30.0,LOW,False,2026-04-06 09:02:08.221665+00,2026-04-09 15:39:01.327726+00
mubawab:mubawab_8312162,maison,villa,,TND,,,,400.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:57:42.854403+00,2026-04-09 15:39:02.624167+00
mubawab:mubawab_8312659,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,63.0,1.0,,36.7667,10.1833,30.0,LOW,False,2026-04-06 09:01:40.90896+00,2026-04-09 15:39:01.734235+00
mubawab:mubawab_8312666,appartement,apartment,,TND,,,,117.0,1.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:45:37.493201+00,2026-04-09 15:38:59.609556+00
mubawab:mubawab_8312759,maison,villa,,TND,,,,300.0,7.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:58:47.998842+00,2026-04-09 15:39:00.164968+00
mubawab:mubawab_8312771,maison,villa,,TND,,,,670.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:57:47.715059+00,2026-04-09 15:39:02.731746+00
mubawab:mubawab_8314566,maison,villa,,TND,,,,125.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:58:26.132579+00,2026-04-09 15:39:00.537322+00
mubawab:mubawab_8314567,maison,villa,,TND,,,,446.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:14:07.138208+00,2026-04-09 15:38:59.554818+00
mubawab:mubawab_8316021,appartement,apartment,,TND,,,,147.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:43:11.654305+00,2026-04-09 15:39:02.470214+00
mubawab:mubawab_8316039,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,74.0,2.0,,36.7667,10.1833,40.0,LOW,False,2026-03-27 05:40:34.637713+00,2026-04-09 15:39:02.049477+00
mubawab:mubawab_8316180,appartement,apartment,,TND,,,,115.0,5.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 08:58:48.045067+00,2026-04-09 15:39:02.101925+00
mubawab:mubawab_8316549,terrain,land,,TND,,Jebel Jelloud,TUNIS,330.0,,,36.7667,10.1833,35.0,LOW,False,2026-03-27 12:52:55.169922+00,2026-04-09 15:39:01.637568+00
mubawab:mubawab_8316856,terrain,land,,TND,,,,324.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:49:58.020568+00,2026-04-09 15:39:01.985835+00
mubawab:mubawab_8317905,maison,villa,,TND,,,,200.0,7.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:47:10.715461+00,2026-04-09 15:39:02.166193+00
mubawab:mubawab_8319548,maison,villa,,TND,,,,400.0,8.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 09:02:53.940582+00,2026-04-09 15:39:02.150304+00
mubawab:mubawab_8319823,maison,villa,,TND,,,,150.0,5.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:55:42.245418+00,2026-04-09 15:39:01.787066+00
mubawab:mubawab_8319826,terrain,land,,TND,,,,1086.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:51:27.362752+00,2026-04-09 15:39:00.655746+00
mubawab:mubawab_8320235,appartement,apartment,,TND,,Ariana Ville,ARIANA,63.0,2.0,,36.866011,10.193923,40.0,LOW,False,2026-03-29 05:47:51.81823+00,2026-04-09 15:39:01.066755+00
mubawab:mubawab_8320365,maison,villa,,TND,,,,160.0,12.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:56:22.052585+00,2026-04-09 15:39:00.059217+00
mubawab:mubawab_8320769,maison,villa,,TND,,Jebel Jelloud,TUNIS,170.0,3.0,,36.7667,10.1833,45.0,LOW,False,2026-03-27 08:57:17.562906+00,2026-04-09 15:39:00.602754+00
mubawab:mubawab_8320802,appartement,apartment,,TND,,,,273.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:39:11.458753+00,2026-04-09 15:38:59.957042+00
mubawab:mubawab_8320921,terrain,land,,TND,,,,532.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:53:03.63137+00,2026-04-09 15:38:59.256954+00
mubawab:mubawab_8321011,appartement,apartment,,TND,,,,145.0,9.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 05:40:23.548569+00,2026-04-09 15:39:01.162593+00
mubawab:mubawab_8321192,maison,villa,,TND,,,,260.0,7.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:57:28.090621+00,2026-04-09 15:38:59.757548+00
mubawab:mubawab_8321344,maison,villa,,TND,,,,310.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 08:56:07.279573+00,2026-04-09 15:38:59.408941+00
mubawab:mubawab_8321473,terrain,land,,TND,,,,2200.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 12:51:55.592377+00,2026-04-09 15:39:01.322549+00
mubawab:mubawab_8321523,maison,villa,,TND,,,,439.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 08:55:47.016651+00,2026-04-09 15:39:02.362811+00
mubawab:mubawab_8321593,maison,villa,,TND,,,,193.0,13.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 08:55:52.269559+00,2026-04-09 15:39:01.481979+00
mubawab:mubawab_8321620,appartement,apartment,,TND,,,,190.0,5.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 08:57:04.810888+00,2026-04-09 15:38:59.904322+00
mubawab:mubawab_8321802,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,159.0,6.0,,36.7667,10.1833,40.0,LOW,False,2026-03-27 05:39:26.080322+00,2026-04-09 15:39:03.976574+00
mubawab:mubawab_8321845,appartement,apartment,,TND,,,,95.0,,,33.8439408,9.400138,15.0,DROP,False,2026-03-27 05:40:58.998827+00,2026-04-09 15:39:05.634908+00
mubawab:mubawab_8321936,maison,villa,,TND,,Jebel Jelloud,TUNIS,500.0,5.0,,36.7667,10.1833,40.0,LOW,False,2026-03-27 08:57:07.442298+00,2026-04-09 15:39:03.564343+00
mubawab:mubawab_8322004,maison,villa,,TND,,,,240.0,4.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-27 12:49:12.996017+00,2026-04-09 15:39:05.480699+00
mubawab:mubawab_8322130,terrain,land,,TND,,Jebel Jelloud,TUNIS,210.0,,,36.7667,10.1833,35.0,LOW,False,2026-03-27 12:52:38.746465+00,2026-04-09 15:39:04.667271+00
mubawab:mubawab_8322193,maison,villa,,TND,,,,380.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 06:03:37.523616+00,2026-04-09 15:39:04.125239+00
mubawab:mubawab_8322557,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,60.0,2.0,,36.7667,10.1833,45.0,LOW,False,2026-03-29 05:36:48.147195+00,2026-04-09 15:39:03.049156+00
mubawab:mubawab_8322635,appartement,apartment,,TND,,,,137.0,3.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:41:41.130081+00,2026-04-09 15:39:04.231593+00
mubawab:mubawab_8322888,appartement,apartment,,TND,,,,90.0,6.0,,33.8439408,9.400138,25.0,LOW,False,2026-03-29 05:48:06.740443+00,2026-04-09 15:39:06.854744+00
mubawab:mubawab_8323438,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,126.0,4.0,,36.7667,10.1833,35.0,LOW,False,2026-04-06 09:00:19.458613+00,2026-04-09 15:39:05.32788+00
mubawab:mubawab_8325546,appartement,apartment,,TND,,,,160.0,,,33.8439408,9.400138,5.0,DROP,False,2026-04-06 08:57:33.010418+00,2026-04-09 15:39:02.747453+00
mubawab:mubawab_8327272,appartement,apartment,,TND,,,,106.0,1.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 09:00:52.520096+00,2026-04-09 15:39:05.322099+00
mubawab:mubawab_8327297,appartement,apartment,,TND,,Jebel Jelloud,TUNIS,88.0,3.0,,36.7667,10.1833,35.0,LOW,False,2026-04-06 09:00:42.000563+00,2026-04-09 15:39:02.952176+00
mubawab:mubawab_8327402,appartement,apartment,,TND,,,,95.0,5.0,,33.8439408,9.400138,15.0,DROP,False,2026-04-06 09:00:31.132962+00,2026-04-09 15:39:07.05047+00
newkey:newkey_101421,appartement,apartment,540000.0,TND,Appartement,Hammamet Est,,,,,36.4019341,10.6121188,45.0,LOW,False,2026-04-06 09:30:36.948042+00,2026-04-09 15:39:03.263556+00
newkey:newkey_103478,maison,villa,1400.0,TND,Maison / Villa,الهوارية,,,,,37.0565576,11.0104527,25.0,LOW,True,2026-04-06 09:43:06.176676+00,2026-04-09 15:39:04.618828+00
newkey:newkey_105144,appartement,apartment,,TND,Appartement,,,,,,36.40107,10.6124745,20.0,DROP,False,2026-04-06 09:51:46.214655+00,2026-04-09 15:39:06.744985+00
newkey:newkey_106974,maison,villa,540000.0,TND,Maison / Villa,,,,,,,,30.0,LOW,False,2026-04-06 09:50:06.752284+00,2026-04-09 15:39:06.64331+00
newkey:newkey_112566,appartement,apartment,,TND,Appartement,,,,,,36.40107,10.6124745,20.0,DROP,False,2026-03-31 11:25:14.188942+00,2026-04-09 15:39:04.376617+00
newkey:newkey_112596,terrain,land,,TND,Maison / Villa,الهوارية,,,,,37.0565576,11.0104527,25.0,LOW,False,2026-04-01 19:59:17.50213+00,2026-04-09 15:39:04.280097+00
newkey:newkey_112673,appartement,apartment,325000.0,TND,Appartement,Hammamet Est,,,,,36.4019341,10.6121188,15.0,DROP,False,2026-04-01 19:58:10.676432+00,2026-04-09 15:39:03.466929+00
newkey:newkey_112688,maison,villa,,TND,Maison / Villa,الهوارية,,,,,37.0565576,11.0104527,25.0,LOW,False,2026-04-01 19:57:51.441927+00,2026-04-09 15:39:03.514963+00
newkey:newkey_112699,terrain,land,,TND,Terrain,,,,,,36.8326074,10.0984587,20.0,DROP,False,2026-04-01 19:58:51.726703+00,2026-04-09 15:39:06.591134+00
newkey:newkey_112712,appartement,apartment,620000.0,TND,Appartement,Hammamet Est,,,,,36.4019341,10.6121188,45.0,LOW,False,2026-04-01 19:58:27.137693+00,2026-04-09 15:39:06.114955+00
newkey:newkey_113083,maison,villa,3500.0,TND,Maison / Villa,الهوارية,,,,,37.0565576,11.0104527,15.0,DROP,True,2026-04-06 09:21:29.971884+00,2026-04-09 15:39:04.136746+00
newkey:newkey_113170,terrain,land,,TND,Terrain,,,,,,36.8326074,10.0984587,20.0,DROP,False,2026-04-01 19:57:32.89324+00,2026-04-09 15:39:04.571127+00
newkey:newkey_113192,terrain,land,,TND,Terrain,,,,,,36.8326074,10.0984587,20.0,DROP,False,2026-04-01 19:56:59.805428+00,2026-04-09 15:39:03.767699+00
newkey:newkey_113194,terrain,land,,TND,Terrain,,,,,,36.8326074,10.0984587,20.0,DROP,False,2026-04-01 19:57:16.474288+00,2026-04-09 15:39:02.79844+00
newkey:newkey_113506,appartement,apartment,360000.0,TND,Appartement,Hammamet Est,,,,,36.4019341,10.6121188,45.0,LOW,False,2026-04-01 19:56:38.508206+00,2026-04-09 15:39:06.062106+00
newkey:newkey_113637,terrain,land,1000.0,TND,Terrain,,,,,,36.8326074,10.0984587,20.0,DROP,True,2026-04-01 19:56:17.610442+00,2026-04-09 15:39:06.110104+00
