source,source_listing_id,transaction,url,image_urls,title,price,currency,governorate,city,zone,property_type,surface_m2,rooms,bathrooms,poi,posted_at,scraped_at
mubawab,8204503,sale,https://www.mubawab.tn/fr/a/8204503/a-vendre-un-appartement-s3-avec-vu-lac,"['https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150624_property_large_80906258.avif', 'https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150623_property_large_80906259.avif', 'https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150626_property_large_80906260.avif', 'https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1143711_property_xlarge_81282248.avif', 'https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1150625_property_large_80906261.avif', 'https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1143641_property_xlarge_81282249.avif', 'https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1143662_property_xlarge_81282250.avif', 'https://www.mubawab-media.com/ad/8/204/503F/h/thumb_1143659_property_xlarge_81282251.avif', 'https://www.mubawab-media.com/ad/8/012/675F/m/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78991157.avif', 'https://www.mubawab-media.com/ad/8/167/195F/m/thumb_1019275_property_large_80531986.avif', 'https://www.mubawab-media.com/ad/8/304/029F/m/thumb_1279053_property_large_81973640.avif', 'https://www.mubawab-media.com/ad/8/232/125F/m/appartement-duplex-triplex-5-pieces-tunis-1760021098-LA5983_16_original_81202273.avif']",A vendre un appartement S3 avec vu lac,1200000.0,TND,,La Marsa,,Apartment,297.0,3,2,{},,2026-02-16T22:48:44.691662
mubawab,8283546,sale,https://www.mubawab.tn/fr/a/8283546/un-appartement-s2-a-vendre-%C3%A0-soukra-parc,"['https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%285%29_81754905.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03_81754906.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.02_81754907.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.02%20%282%29_81754908.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%283%29_81754909.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%284%29_81754910.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.02%20%283%29_81754911.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%281%29_81754912.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%282%29_81754913.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.03%20%286%29_81754914.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.04%20%281%29_81754915.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.04%20%283%29_81754916.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.02%20%281%29_81754917.avif', 'https://www.mubawab-media.com/ad/8/283/546F/h/WhatsApp%20Image%202026-01-07%20at%2011.02.04_81754918.avif', 'https://www.mubawab-media.com/ad/8/289/614F/m/SALON%20%283%29_81818091.avif', 'https://www.mubawab-media.com/ad/8/290/691F/m/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%288%29_81829679.avif', 'https://www.mubawab-media.com/ad/8/299/140F/m/WhatsApp%20Image%202026-01-21%20at%2016.26.29_81924328.avif', 'https://www.mubawab-media.com/ad/7/934/693F/m/WhatsApp%20Image%202025-10-31%20at%2010.19.58_81834621.avif']",Un appartement s2 a vendre à soukra parc,395000.0,TND,,La Soukra,,Apartment,110.0,2,1,{},,2026-02-16T22:48:45.146914
mubawab,8290691,sale,https://www.mubawab.tn/fr/a/8290691/projet-sur-plan-%C3%A0-soukra,"['https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%288%29_81829679.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%2811%29_81829680.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%2810%29_81829681.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%289%29_81829682.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%287%29_81829683.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%286%29_81829684.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%285%29_81829685.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%281%29_81829686.avif', 'https://www.mubawab-media.com/ad/8/290/691F/h/WhatsApp%20Image%202026-01-23%20at%2012.00.21%20%282%29_81829687.avif', 'https://www.mubawab-media.com/ad/8/304/210F/m/IMG_9237_81975552.avif', 'https://www.mubawab-media.com/ad/8/294/557F/m/gallery_81870113.avif', 'https://www.mubawab-media.com/ad/8/294/561F/m/gallery_81870146.avif', 'https://www.mubawab-media.com/ad/8/294/499F/m/gallery_81869606.avif']",Projet sur plan à SOUKRA,345000.0,TND,,La Soukra,,Apartment,40.0,1,1,{},,2026-02-16T22:48:46.042056
mubawab,8002411,sale,https://www.mubawab.tn/fr/pa/8002411/superbe-appartement-s1-%C3%A0-vendre-%C3%A0-nlle-medina-3-surface-de-73-m%C2%B2,"['https://www.mubawab-media.com/ad/8/002/411F/h/Drawing1-Model_81787316.avif', 'https://www.mubawab-media.com/ad/8/002/411F/h/WhatsApp%20Image%202024-09-20%20%C3%A0%2009.06.49_18f42b73_78865328_78883004.avif', 'https://www.mubawab-media.com/ad/8/002/416F/m/A%202%204_81815793.avif', 'https://www.mubawab-media.com/ad/8/002/407F/m/WhatsApp%20Image%202024-09-20%20%C3%A0%2009.06.49_18f42b73_78865328_78883001.avif', 'https://www.mubawab-media.com/ad/8/002/421F/m/WhatsApp%20Image%202024-09-20%20%C3%A0%2009.06.49_18f42b73_78865328_78883014.avif', 'https://www.mubawab-media.com/ad/8/002/428F/m/b-3-4-Recovered_81789747.avif']",Superbe appartement S1 à vendre à Nlle Medina 3. Surface de 73 m²,,TND,,Nouvelle Medina,,Apartment,73.0,1,1,{},,2026-02-16T22:48:46.764387
mubawab,7907095,sale,https://www.mubawab.tn/fr/pa/7907095/vente-d-un-bel-s1-aux-jardins-de-carthage-superficie-52m%C2%B2,"['https://www.mubawab-media.com/ad/7/907/095F/h/Capture%20d%27%C3%A9cran%202025-12-19%20104524_81739768.avif', 'https://www.mubawab-media.com/ad/7/907/095F/h/Capture%20d%27%C3%A9cran%202025-12-19%20104546_81739769.avif', 'https://www.mubawab-media.com/ad/7/907/095F/h/Capture%20d%27%C3%A9cran%202025-12-19%20104501_81739770.avif', 'https://www.mubawab-media.com/ad/7/907/095F/h/Cam01%20Finale8K%20%281%29_81739771.avif', 'https://www.mubawab-media.com/ad/8/041/887F/m/Capture%20d%27%C3%A9cran%202025-12-22%20114548_81739681.avif', 'https://www.mubawab-media.com/ad/8/044/310F/m/Capture%20d%27%C3%A9cran%202025-12-22%20114619_81739583.avif', 'https://www.mubawab-media.com/ad/8/281/897F/m/Capture%20d%27%C3%A9cran%202025-12-19%20104546_81740499.avif']",Vente d'un bel S1 aux Jardins de Carthage. Superficie 52m²,306000.0,TND,,Le Kram,,Apartment,52.0,1,1,{},,2026-02-16T22:48:47.619334
mubawab,8270415,sale,https://www.mubawab.tn/fr/pa/8270415/opportunit%C3%A9-d-un-s2-de-118m%C2%B2-au-1er-etage-%C3%A0-vendre,"['https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%283%29_81613084.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/A12%20S%2B2_81613085.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/RenduMarbella_S%2B1_08_81613086.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%285%29_81613087.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/RenduMarbella_S%2B1_02_81613088.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/RenduMarbella_S%2B1_01_81613089.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/RenduMarbella_S%2B1_04_81613090.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/RenduMarbella_S%2B1_06_81613091.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/RenduMarbella_S%2B1_07_81613092.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/RenduMarbella_S%2B1_09_81613093.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%282%29_81613094.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%289%29_81613095.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%2810%29_81613096.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%2811%29_81613097.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%2815%29_81613098.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2%20%2816%29_81613099.avif', 'https://www.mubawab-media.com/ad/8/270/415F/h/s%2B2_81613100.avif', 'https://www.mubawab-media.com/ad/8/270/440F/m/s%2B2%20%283%29_81613368.avif', 'https://www.mubawab-media.com/ad/8/270/467F/m/RenduMarbella_S%2B1_04_81613726.avif', 'https://www.mubawab-media.com/ad/8/270/475F/m/s%2B2%20%282%29_81613815.avif', 'https://www.mubawab-media.com/ad/8/270/451F/m/s%2B2%20%283%29_81613485.avif']",Opportunité d'un S2 de 118m² au 1er etage à vendre,,TND,,La Marsa,,Apartment,118.0,2,1,{},,2026-02-16T22:48:48.663675
mubawab,8303407,sale,https://www.mubawab.tn/fr/a/8303407/%C3%A0-vendre-un-appartement-s1-%C3%A0-ennasr-1,"['https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278820_property_large_81967755.avif', 'https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278821_property_large_81967756.avif', 'https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278816_property_large_81967757.avif', 'https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278819_property_large_81967758.avif', 'https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278814_property_large_81967759.avif', 'https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278818_property_large_81967760.avif', 'https://www.mubawab-media.com/ad/8/303/407F/h/thumb_1278815_property_large_81967761.avif', 'https://www.mubawab-media.com/ad/8/304/356F/m/thumb_1279717_property_large_81977057.avif', 'https://www.mubawab-media.com/ad/8/304/148F/m/gallery_81974810.avif', 'https://www.mubawab-media.com/ad/8/248/034F/m/IMG_20251106_105059_81365130.avif', 'https://www.mubawab-media.com/ad/8/277/337F/m/gallery_81687400.avif']",À vendre un appartement S1 à Ennasr 1,285000.0,TND,,Ariana Ville,,Apartment,13.0,1,1,{},,2026-02-16T22:48:49.387941
mubawab,8241680,sale,https://www.mubawab.tn/fr/pa/8241680/s1-%C3%A0-vendre-%C3%A0-r%C3%A9sidence-mallorca-jardins-de-carthage,"['https://www.mubawab-media.com/ad/8/241/680F/h/16_81299096_81299115.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/15_81299095_81299114.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/4_81299112_81299133.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/18_81299100_81299119.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/7_81299103_81299124.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/8_81299104_81299125.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/14_81299106_81299127.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/12_81299107_81299128.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/9_81299109_81299130.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/11_81299111_81299132.avif', 'https://www.mubawab-media.com/ad/8/241/680F/h/C.4%20S%2B1_81953492.avif', 'https://www.mubawab-media.com/ad/8/241/699F/m/4_81299112_81299339.avif', 'https://www.mubawab-media.com/ad/8/246/027F/m/4_81345624.avif', 'https://www.mubawab-media.com/ad/8/243/688F/m/15_81319625.avif']",S1 à vendre à Résidence Mallorca Jardins de Carthage,419300.0,TND,,Le Kram,,Apartment,75.0,1,1,{},,2026-02-16T22:48:50.360958
mubawab,8270110,sale,https://www.mubawab.tn/fr/a/8270110/a-vendre-appartement-s2-%C3%A0-la-marsa,"['https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224436_property_large_81609791.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224433_property_large_81609788.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224434_property_large_81609789.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224435_property_large_81609790.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224437_property_large_81609792.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224438_property_large_81609793.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224439_property_large_81609794.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224440_property_large_81609795.avif', 'https://www.mubawab-media.com/ad/8/270/110F/h/thumb_1224441_property_large_81609796.avif', 'https://www.mubawab-media.com/ad/8/270/431F/m/RenduMarbella_S%2B1_04_81613281.avif', 'https://www.mubawab-media.com/ad/8/301/000F/m/thumb_1276270_property_large_81942676.avif', 'https://www.mubawab-media.com/ad/8/198/766F/m/IMG_7698_80849729.avif', 'https://www.mubawab-media.com/ad/8/295/422F/m/IMG_1146_81882329.avif']",A vendre appartement S2 à la Marsa,550000.0,TND,,La Marsa,,Apartment,15.0,2,2,{},,2026-02-16T22:48:51.131558
mubawab,8236144,sale,https://www.mubawab.tn/fr/a/8236144/a-vendre-un-duplex-%C3%A0-sidi-daoud,"['https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186202_property_large_81242749.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186197_property_large_81242750.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186206_property_large_81242751.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186193_property_large_81242752.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186183_property_large_81242753.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186188_property_large_81242754.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186181_property_large_81242755.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186179_property_large_81242756.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186176_property_large_81242757.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186180_property_large_81242758.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186172_property_large_81242759.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186173_property_large_81242760.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186167_property_large_81242761.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186161_property_large_81242762.avif', 'https://www.mubawab-media.com/ad/8/236/144F/h/thumb_1186159_property_large_81242763.avif', 'https://www.mubawab-media.com/ad/8/270/431F/m/RenduMarbella_S%2B1_04_81613281.avif', 'https://www.mubawab-media.com/ad/8/301/000F/m/thumb_1276270_property_large_81942676.avif', 'https://www.mubawab-media.com/ad/8/288/540F/m/thumb_1262352_property_large_81806955.avif', 'https://www.mubawab-media.com/ad/8/270/110F/m/thumb_1224436_property_large_81609791.avif']",A vendre un Duplex à Sidi Daoud,650000.0,TND,,La Marsa,,Apartment,172.0,4,2,{},,2026-02-16T22:48:52.037804
mubawab,8276869,sale,https://www.mubawab.tn/fr/a/8276869/superbe-s3-de-201-5-m%C2%B2aux-jardins-de-carthage,"['https://www.mubawab-media.com/ad/8/276/869F/h/l1_81681748.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l2_81681749.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l3_81681750.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l4_81681751.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l5_81681752.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l6_81681753.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l7_81681754.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l8_81681755.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l9_81681756.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l10_81681757.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l11_81681758.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l12_81681759.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l13_81681760.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l14_81681761.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l23_81681762.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l15_81681763.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l16_81681764.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l17_81681765.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l18_81681766.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l19_81681767.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l20_81681768.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l21_81681769.avif', 'https://www.mubawab-media.com/ad/8/276/869F/h/l22_81681770.avif', 'https://www.mubawab-media.com/ad/8/270/019F/m/8_81608878.avif', 'https://www.mubawab-media.com/ad/8/246/027F/m/4_81345624.avif', 'https://www.mubawab-media.com/ad/8/243/686F/m/2_81319636.avif', 'https://www.mubawab-media.com/ad/8/243/667F/m/18_81319727.avif']","Superbe s3 de 201,5 m²aux Jardins de Carthage",980000.0,TND,,Le Kram,,Apartment,5.0,3,3,{},,2026-02-16T22:48:53.035690
mubawab,8177834,sale,https://www.mubawab.tn/fr/a/8177834/s4-231-m%C2%B2-petite-r%C3%A9sidencejardins-de-carthage,"['https://www.mubawab-media.com/ad/8/177/834F/h/thumb_1182702_property_big_81417350.avif', 'https://www.mubawab-media.com/ad/8/270/019F/m/8_81608878.avif', 'https://www.mubawab-media.com/ad/8/246/027F/m/4_81345624.avif', 'https://www.mubawab-media.com/ad/8/243/686F/m/2_81319636.avif', 'https://www.mubawab-media.com/ad/8/243/667F/m/18_81319727.avif']",S4 231 m² petite résidenceJardins de Carthage,980000.0,TND,,Le Kram,,Apartment,4231.0,4,3,{},,2026-02-16T22:48:53.535022
mubawab,8303115,sale,https://www.mubawab.tn/fr/a/8303115/duplex-s4-haut-standing-riadh-landalous,"['https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278522_property_large_81964458.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278523_property_large_81964459.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278524_property_large_81964460.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278525_property_large_81964461.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/thumb_1278526_property_large_81964462.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/815fa7bf-e9b5-4e41-86ed-00c1a8278a84_81977346.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/60466bae-ea42-45cc-8195-78a5303638cb_81977347.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/21915765-b858-460f-a11e-6502f87b0142_81977348.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/b696c40b-6937-4f65-b6df-295d809f5c29_81977349.avif', 'https://www.mubawab-media.com/ad/8/303/115F/h/ca0f9710-2127-49f0-b188-b0f27c1a9435_81977350.avif', 'https://www.mubawab-media.com/ad/8/224/243F/m/D6-7_81116242.avif', 'https://www.mubawab-media.com/ad/8/224/250F/m/D6-10_81116325.avif', 'https://www.mubawab-media.com/ad/8/287/221F/m/thumb_1240521_property_large_81793021.avif', 'https://www.mubawab-media.com/ad/8/304/376F/m/APP%20A6%20IMM%20NOUR%20P0_81977274.avif']",Duplex S4 haut standing Riadh Landalous,500000.0,TND,,Ariana Ville,,Apartment,174.0,4,2,{},,2026-02-16T22:48:54.477465
mubawab,8303397,sale,https://www.mubawab.tn/fr/a/8303397/appartement-%C3%A0-vendre-%C3%A0-sousse-tunisie-%E2%80%93-p-priv%C3%A9e,"['https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0010_81967724.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260107-WA0032_81967726.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260114-WA0001%281%29_81967727.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260108-WA0000%281%29_81967728.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0009_81967729.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260107-WA0019%282%29_81967730.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260103-WA0011_81967731.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0004%281%29_81967732.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0008%281%29_81967733.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0007%281%29_81967734.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260107-WA0020%282%29_81967735.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0003%281%29_81967736.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0002%281%29_81967737.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0006%281%29_81967738.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0005%281%29_81967739.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0001%281%29_81967741.avif', 'https://www.mubawab-media.com/ad/8/303/397F/h/IMG-20260123-WA0000%281%29_81967742.avif']",Appartement à vendre à Sousse Tunisie – P. Privée,47000.0,TND,,Sousse Riadh,,Apartment,4.0,3,2,{},,2026-02-16T22:48:55.129619
mubawab,8137326,sale,https://www.mubawab.tn/fr/a/8137326/appartement-haut-standing,['https://www.mubawab-media.com/ad/8/137/326F/h/20250427_120856_80221928.avif'],Appartement haut standing,80000.0,TND,,Menzel Jemil,,Apartment,,2,1,{},,2026-02-16T22:48:55.978140
mubawab,8304608,sale,https://www.mubawab.tn/fr/a/8304608/exclusivit%C3%A9-fonci%C3%A8re-immeuble-traversant,"['https://www.mubawab-media.com/ad/8/304/608F/h/WhatsApp%20Image%202026-02-06%20at%2018.34.33_81979107.avif', 'https://www.mubawab-media.com/ad/8/304/608F/h/WhatsApp%20Image%202026-02-06%20at%2018.34.33%20%281%29_81979108.avif']",Exclusivité foncière: immeuble traversant,7000000.0,TND,,Sousse Ville,,Apartment,1005.0,3,1,{},,2026-02-16T22:48:56.922707
mubawab,8304579,sale,https://www.mubawab.tn/fr/a/8304579/s4-%C3%A0-vendre-jardin-de-carthage,"['https://www.mubawab-media.com/ad/8/304/579F/h/photo_00_81978854.avif', 'https://www.mubawab-media.com/ad/8/304/579F/h/photo_01_81978855.avif', 'https://www.mubawab-media.com/ad/8/304/579F/h/photo_02_81978856.avif', 'https://www.mubawab-media.com/ad/8/304/579F/h/photo_03_81978857.avif', 'https://www.mubawab-media.com/ad/8/304/579F/h/photo_04_81978858.avif', 'https://www.mubawab-media.com/ad/8/304/579F/h/photo_05_81978859.avif', 'https://www.mubawab-media.com/ad/8/270/019F/m/8_81608878.avif', 'https://www.mubawab-media.com/ad/8/270/023F/m/DSC03169_81609402.avif', 'https://www.mubawab-media.com/ad/8/270/026F/m/DSC03166_81609403.avif', 'https://www.mubawab-media.com/ad/7/928/567F/m/lac-immo-de-l-avenue_76293316_76293533.avif']",S4 à vendre jardin de Carthage,650000.0,TND,,Le Kram,,Apartment,15.0,4,2,{},,2026-02-16T22:48:57.758622
mubawab,8255546,sale,https://www.mubawab.tn/fr/pa/8255546/appartement-a15-%E2%80%93-r%C3%A9sidence-maya-%C3%A0-kairouan,"['https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_81a4a372_81461045.avif', 'https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-04%20%C3%A0%2012.37.23_f7de1354_81442363.avif', 'https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-06%20%C3%A0%2013.42.49_6419ae1f_81442364.avif', 'https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-12%20%C3%A0%2009.37.20_911c595b_81442365.avif', 'https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-12%20%C3%A0%2009.37.20_b78828d4_81442366.avif', 'https://www.mubawab-media.com/ad/8/255/546F/h/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_9d2597ab_81461046.avif', 'https://www.mubawab-media.com/ad/8/255/544F/m/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_81a4a372_81460994.avif', 'https://www.mubawab-media.com/ad/8/255/178F/m/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_9d2597ab_81460889.avif', 'https://www.mubawab-media.com/ad/8/255/543F/m/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_81a4a372_81460964.avif', 'https://www.mubawab-media.com/ad/8/255/188F/m/WhatsApp%20Image%202025-11-22%20%C3%A0%2013.42.29_81a4a372_81460905.avif']",Appartement A15 – Résidence MAYA à Kairouan,248841.0,TND,,Kairouan Ville,,Apartment,89.0,2,1,{},,2026-02-16T22:48:58.056597
